timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627581385392,1401,HTTP Request Poster Img,200,OK,Thread Group 1-49,bin,true,,425075,163,1,1,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,1101,0,1079
1627581400715,227,HTTP Request Poster Img,200,OK,Thread Group 1-6,bin,true,,80733,163,50,50,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,141,0,65
1627581400715,281,HTTP Request Poster Img,200,OK,Thread Group 1-4,bin,true,,80733,163,49,49,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,139,0,65
1627581400716,292,HTTP Request Poster Img,200,OK,Thread Group 1-44,bin,true,,80733,163,48,48,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,142,0,64
1627581400717,292,HTTP Request Poster Img,200,OK,Thread Group 1-20,bin,true,,80733,163,47,47,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,85,0,48
1627581400716,295,HTTP Request Poster Img,200,OK,Thread Group 1-24,bin,true,,140157,163,46,46,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,86,0,49
1627581400715,298,HTTP Request Poster Img,200,OK,Thread Group 1-5,bin,true,,80733,163,45,45,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,147,0,65
1627581400708,431,HTTP Request Poster Img,200,OK,Thread Group 1-22,bin,true,,140157,163,44,44,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,152,0,72
1627581400708,433,HTTP Request Poster Img,200,OK,Thread Group 1-7,bin,true,,140157,163,43,43,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,146,0,72
1627581400715,461,HTTP Request Poster Img,200,OK,Thread Group 1-48,bin,true,,140157,163,42,42,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,147,0,66
1627581400715,462,HTTP Request Poster Img,200,OK,Thread Group 1-13,bin,true,,140157,163,41,41,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,148,0,68
1627581400715,471,HTTP Request Poster Img,200,OK,Thread Group 1-8,bin,true,,283840,163,40,40,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,137,0,50
1627581400715,475,HTTP Request Poster Img,200,OK,Thread Group 1-37,bin,true,,255880,163,39,39,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,87,0,50
1627581400716,486,HTTP Request Poster Img,200,OK,Thread Group 1-46,bin,true,,262300,163,38,38,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,86,0,50
1627581400709,502,HTTP Request Poster Img,200,OK,Thread Group 1-12,bin,true,,306106,163,37,37,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,142,0,71
1627581400709,506,HTTP Request Poster Img,200,OK,Thread Group 1-49,bin,true,,255880,163,36,36,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,150,0,72
1627581400716,501,HTTP Request Poster Img,200,OK,Thread Group 1-3,bin,true,,262300,163,35,35,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,136,0,64
1627581400715,518,HTTP Request Poster Img,200,OK,Thread Group 1-47,bin,true,,249048,163,34,34,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,143,0,65
1627581400715,529,HTTP Request Poster Img,200,OK,Thread Group 1-29,bin,true,,249048,163,33,33,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,137,0,65
1627581400716,533,HTTP Request Poster Img,200,OK,Thread Group 1-16,bin,true,,283840,163,32,32,http://sustentable-poster-pre.flow.com.ar/img/default/10000509.jpg,143,0,64
1627581400715,534,HTTP Request Poster Img,200,OK,Thread Group 1-32,bin,true,,249048,163,32,32,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,146,0,66
1627581400708,550,HTTP Request Poster Img,200,OK,Thread Group 1-41,bin,true,,306106,163,30,30,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,152,0,72
1627581400716,545,HTTP Request Poster Img,200,OK,Thread Group 1-11,bin,true,,249048,163,29,29,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,142,0,65
1627581400717,548,HTTP Request Poster Img,200,OK,Thread Group 1-38,bin,true,,262300,163,28,28,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,146,0,64
1627581400716,549,HTTP Request Poster Img,200,OK,Thread Group 1-35,bin,true,,255880,163,28,28,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,142,0,64
1627581400708,563,HTTP Request Poster Img,200,OK,Thread Group 1-21,bin,true,,262300,163,26,26,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,151,0,72
1627581400716,567,HTTP Request Poster Img,200,OK,Thread Group 1-40,bin,true,,255880,163,25,25,http://sustentable-poster-pre.flow.com.ar/img/default/10010188.jpg,86,0,50
1627581400715,574,HTTP Request Poster Img,200,OK,Thread Group 1-23,bin,true,,249048,163,24,24,http://sustentable-poster-pre.flow.com.ar/img/default/10009534.jpg,145,0,65
1627581400716,576,HTTP Request Poster Img,200,OK,Thread Group 1-14,bin,true,,306106,163,23,23,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,138,0,64
